customer_id,name,email,region,customer_type,lead_source,signup_date,recency_days,frequency,monetary,avg_order_value,lifespan_days,orders_per_month,estimated_clv,r_score,f_score,m_score,rfm_score,rfm_total,cluster_id,segment_label,action
C02694,Customer 2694,customer2694@example.com,South,B2B,Email,2022-12-23,460.0,9.0,1512.2,168.02222222222224,298.0,0.91,1199.9,5,5,5,555,15,3,Champions,Reward & retain
C02695,Customer 2695,customer2695@example.com,South,B2C,Referral,2022-05-02,488.0,4.0,391.42,97.855,30.0,4.0,292.76,4,3,3,433,10,4,Loyal customers,Upsell & deepen
C02696,Customer 2696,customer2696@example.com,Central,B2C,Organic,2022-07-02,499.0,1.0,105.18,105.18,0.0,1.0,76.94,3,1,1,311,5,0,Potential loyalists,Nurture toward loyalty
C02697,Customer 2697,customer2697@example.com,East,B2B,Organic,2023-07-05,527.0,7.0,138.78,19.825714285714287,126.0,1.67,96.12,2,4,1,241,7,6,Frequent low-spenders,Grow basket size
C02698,Customer 2698,customer2698@example.com,Central,B2B,Social,2023-02-07,486.0,12.0,2095.76,174.64666666666668,238.0,1.51,1573.98,4,5,5,455,14,3,Champions,Reward & retain
C02699,Customer 2699,customer2699@example.com,West,B2C,Organic,2023-06-26,507.0,1.0,44.35,44.35,0.0,1.0,31.93,3,1,1,311,5,0,Potential loyalists,Nurture toward loyalty
C02700,Customer 2700,customer2700@example.com,Central,B2C,Email,2022-05-11,581.0,4.0,413.68,103.42,108.0,1.11,259.89,1,3,3,133,7,0,At-risk customers,Re-engage now
C02701,Customer 2701,customer2701@example.com,North,B2C,Referral,2022-08-17,477.0,4.0,453.87,113.4675,72.0,1.67,347.3,5,3,3,533,11,5,Loyal customers,Upsell & deepen
C02702,Customer 2702,customer2702@example.com,West,B2C,Paid,2022-01-04,546.0,8.0,991.9,123.9875,217.0,1.11,663.08,2,5,5,255,12,1,At-risk customers,Re-engage now
C02703,Customer 2703,customer2703@example.com,South,B2B,Organic,2022-01-24,536.0,9.0,1082.37,120.26333333333332,162.0,1.67,737.06,2,5,5,255,12,1,At-risk customers,Re-engage now
C02704,Customer 2704,customer2704@example.com,East,B2C,Paid,2022-11-02,482.0,5.0,107.6,21.520000000000003,115.0,1.3,81.48,4,4,1,441,9,6,Frequent low-spenders,Grow basket size
C02705,Customer 2705,customer2705@example.com,West,B2C,Organic,2023-04-20,716.0,2.0,157.85000000000002,78.92500000000001,44.0,1.36,80.47,1,2,2,122,5,2,Lost / dormant,Win-back / suppress
C02706,Customer 2706,customer2706@example.com,West,B2C,Referral,2023-11-21,523.0,3.0,344.82000000000005,114.94,66.0,1.36,240.65,2,2,3,223,7,0,Lost / dormant,Win-back / suppress
C02707,Customer 2707,customer2707@example.com,North,B2C,Email,2023-07-12,697.0,4.0,231.55,57.8875,33.0,3.64,121.26,1,3,2,132,6,4,Potential loyalists,Nurture toward loyalty
C02708,Customer 2708,customer2708@example.com,East,B2C,Referral,2023-03-11,495.0,6.0,189.27,31.545,149.0,1.21,139.56,4,4,2,442,10,6,Frequent low-spenders,Grow basket size
C02709,Customer 2709,customer2709@example.com,South,B2C,Paid,2023-06-29,552.0,3.0,338.40000000000003,112.8,13.0,3.0,223.76,2,2,3,223,7,4,Lost / dormant,Win-back / suppress
C02710,Customer 2710,customer2710@example.com,West,B2C,Organic,2023-01-24,530.0,8.0,869.02,108.6275,215.0,1.12,598.48,2,5,4,254,11,1,At-risk customers,Re-engage now
C02711,Customer 2711,customer2711@example.com,West,B2C,Paid,2022-08-24,574.0,3.0,292.73,97.57666666666668,45.0,2.0,186.14,2,2,3,223,7,5,Lost / dormant,Win-back / suppress
C02712,Customer 2712,customer2712@example.com,North,B2C,Email,2022-09-11,474.0,2.0,135.73000000000002,67.86500000000001,4.0,2.0,104.52,5,2,1,521,8,5,New customers,Onboard & convert
C02713,Customer 2713,customer2713@example.com,Central,B2C,Referral,2023-04-17,460.0,5.0,916.3,183.26,170.0,0.88,727.06,5,4,4,544,13,1,Champions,Reward & retain
C02714,Customer 2714,customer2714@example.com,South,B2C,Paid,2022-12-21,580.0,7.0,784.61,112.08714285714288,155.0,1.35,493.76,1,4,4,144,9,1,At-risk customers,Re-engage now
C02715,Customer 2715,customer2715@example.com,East,B2C,Paid,2022-06-08,481.0,13.0,2727.56,209.81230769230768,328.0,1.19,2069.77,4,5,5,455,14,3,Champions,Reward & retain
C02716,Customer 2716,customer2716@example.com,West,B2C,Email,2022-10-10,524.0,11.0,391.71,35.61,233.0,1.42,272.85,2,5,3,253,10,6,At-risk customers,Re-engage now
C02717,Customer 2717,customer2717@example.com,West,B2C,Organic,2022-07-13,493.0,9.0,332.54,36.94888888888889,310.0,0.87,246.2,4,5,3,453,12,6,Loyal customers,Upsell & deepen
C02718,Customer 2718,customer2718@example.com,South,B2C,Paid,2022-04-26,571.0,3.0,443.69,147.89666666666668,43.0,2.09,283.62,2,2,3,223,7,5,Lost / dormant,Win-back / suppress
C02719,Customer 2719,customer2719@example.com,Central,B2C,Email,2022-02-02,515.0,10.0,1437.05,143.70499999999998,197.0,1.52,1018.49,3,5,5,355,13,1,Loyal customers,Upsell & deepen
C02720,Customer 2720,customer2720@example.com,West,B2B,Organic,2023-11-08,493.0,5.0,482.92,96.584,78.0,1.92,357.54,4,4,3,443,11,5,Loyal customers,Upsell & deepen
C02721,Customer 2721,customer2721@example.com,South,B2B,Organic,2023-03-06,477.0,1.0,109.88,109.88,0.0,1.0,84.08,5,1,1,511,7,0,New customers,Onboard & convert
C02722,Customer 2722,customer2722@example.com,North,B2C,Referral,2023-09-22,542.0,6.0,768.23,128.03833333333333,135.0,1.33,517.35,2,4,4,244,10,1,At-risk customers,Re-engage now
C02723,Customer 2723,customer2723@example.com,Central,B2C,Email,2022-01-17,463.0,3.0,184.65,61.55,79.0,1.14,145.57,5,2,2,522,9,0,New customers,Onboard & convert
C02724,Customer 2724,customer2724@example.com,East,B2B,Organic,2022-09-04,518.0,3.0,307.89000000000004,102.63,7.0,3.0,216.95,3,2,3,323,8,4,Potential loyalists,Nurture toward loyalty
C02725,Customer 2725,customer2725@example.com,West,B2C,Referral,2022-07-31,516.0,12.0,2270.77,189.2308333333333,445.0,0.81,1606.26,3,5,5,355,13,3,Loyal customers,Upsell & deepen
C02726,Customer 2726,customer2726@example.com,Unknown,B2C,Social,2022-03-10,501.0,8.0,1400.54,175.0675,185.0,1.3,1020.35,3,5,5,355,13,1,Loyal customers,Upsell & deepen
C02727,Customer 2727,customer2727@example.com,North,B2C,Email,2022-04-14,523.0,8.0,1572.39,196.54875,239.0,1.0,1097.37,2,5,5,255,12,3,At-risk customers,Re-engage now
C02728,Customer 2728,customer2728@example.com,East,B2B,Social,2023-09-01,527.0,8.0,320.03,40.00375,124.0,1.94,221.65,2,5,3,253,10,6,At-risk customers,Re-engage now
C02729,Customer 2729,customer2729@example.com,South,B2C,Organic,2022-02-04,855.0,1.0,32.81,32.81,0.0,1.0,14.01,1,1,1,111,3,2,Lost / dormant,Win-back / suppress
C02730,Customer 2730,customer2730@example.com,South,B2C,Email,2023-04-03,563.0,2.0,182.28,91.14,19.0,2.0,118.17,2,2,2,222,6,5,Lost / dormant,Win-back / suppress
C02731,Customer 2731,customer2731@example.com,East,B2C,Referral,2023-09-05,467.0,3.0,341.67,113.89,70.0,1.29,267.04,5,2,3,523,10,0,New customers,Onboard & convert
C02732,Customer 2732,customer2732@example.com,North,B2B,Organic,2023-11-20,465.0,14.0,2707.07,193.36214285714289,417.0,1.01,2124.9,5,5,5,555,15,3,Champions,Reward & retain
C02733,Customer 2733,customer2733@example.com,North,B2C,Email,2022-02-19,478.0,2.0,120.1,60.05,8.0,2.0,91.71,5,2,1,521,8,5,New customers,Onboard & convert
C02734,Customer 2734,customer2734@example.com,Central,B2C,Email,2022-09-08,485.0,5.0,907.89,181.578,121.0,1.24,683.26,4,4,4,444,12,1,Champions,Reward & retain
C02735,Customer 2735,customer2735@example.com,West,B2C,Social,2022-02-15,485.0,3.0,240.66,80.21999999999998,39.0,2.31,181.12,4,2,2,422,8,5,New customers,Onboard & convert
C02736,Customer 2736,customer2736@example.com,East,B2C,Organic,2023-02-16,821.0,4.0,223.09,55.7725,52.0,2.31,99.18,1,3,2,132,6,2,Potential loyalists,Nurture toward loyalty
C02737,Customer 2737,customer2737@example.com,East,B2C,Referral,2023-03-26,468.0,3.0,219.44,73.14666666666666,86.0,1.05,171.14,5,2,2,522,9,0,New customers,Onboard & convert
C02738,Customer 2738,customer2738@example.com,East,B2C,Referral,2022-08-28,631.0,9.0,1105.33,122.81444444444443,255.0,1.06,639.37,1,5,5,155,11,1,At-risk customers,Re-engage now
C02739,Customer 2739,customer2739@example.com,Unknown,B2B,Organic,2023-07-07,497.0,10.0,2007.21,200.721,286.0,1.05,1474.11,3,5,5,355,13,3,Loyal customers,Upsell & deepen
C02740,Customer 2740,customer2740@example.com,West,B2C,Organic,2022-08-11,532.0,4.0,377.96,94.49,61.0,1.97,259.31,2,3,3,233,8,5,At-risk customers,Re-engage now
C02741,Customer 2741,customer2741@example.com,Central,B2C,Paid,2022-02-27,478.0,6.0,1111.47,185.245,207.0,0.87,848.72,5,4,5,545,14,1,Champions,Reward & retain
C02742,Customer 2742,customer2742@example.com,South,B2C,Social,2022-05-24,498.0,8.0,961.27,120.15875,175.0,1.37,704.55,3,5,5,355,13,1,Loyal customers,Upsell & deepen
C02743,Customer 2743,customer2743@example.com,South,B2C,Organic,2023-05-31,491.0,8.0,1175.58,146.9475,199.0,1.21,873.9,4,5,5,455,14,1,Champions,Reward & retain
C02744,Customer 2744,customer2744@example.com,East,B2C,Organic,2022-10-24,562.0,5.0,463.25,92.65,106.0,1.42,300.87,2,4,3,243,9,0,At-risk customers,Re-engage now
C02745,Customer 2745,customer2745@example.com,West,B2C,Paid,2022-08-28,547.0,3.0,224.69,74.89666666666666,53.0,1.7,149.93,2,2,2,222,6,5,Lost / dormant,Win-back / suppress
C02746,Customer 2746,customer2746@example.com,North,B2C,Paid,2023-08-13,541.0,6.0,584.02,97.33666666666666,123.0,1.46,394.02,2,4,4,244,10,1,At-risk customers,Re-engage now
C02747,Customer 2747,customer2747@example.com,West,B2C,Email,2022-11-23,467.0,3.0,189.12,63.04,77.0,1.17,147.81,5,2,2,522,9,0,New customers,Onboard & convert
C02748,Customer 2748,customer2748@example.com,West,B2C,Referral,2023-08-15,759.0,1.0,22.86,22.86,0.0,1.0,10.99,1,1,1,111,3,2,Lost / dormant,Win-back / suppress
C02749,Customer 2749,customer2749@example.com,North,B2B,Social,2023-09-05,549.0,4.0,370.47,92.6175,125.0,0.96,246.31,2,3,3,233,8,0,At-risk customers,Re-engage now
C02750,Customer 2750,customer2750@example.com,East,B2B,Email,2023-11-20,468.0,6.0,746.1400000000001,124.35666666666668,115.0,1.57,581.93,5,4,4,544,13,1,Champions,Reward & retain
C02751,Customer 2751,customer2751@example.com,West,B2C,Organic,2022-11-25,482.0,5.0,545.28,109.056,197.0,0.76,412.92,4,4,4,444,12,1,Champions,Reward & retain
C02752,Customer 2752,customer2752@example.com,South,B2C,Paid,2022-08-31,464.0,3.0,85.41,28.47,146.0,0.62,67.19,5,2,1,521,8,0,New customers,Onboard & convert
C02753,Customer 2753,customer2753@example.com,North,B2C,Referral,2022-11-06,492.0,1.0,115.43,115.43,0.0,1.0,85.63,4,1,1,411,6,0,New customers,Onboard & convert
C02754,Customer 2754,customer2754@example.com,Central,B2B,Email,2022-05-27,506.0,4.0,373.76,93.44,42.0,2.86,269.61,3,3,3,333,9,4,Loyal customers,Upsell & deepen
C02755,Customer 2755,customer2755@example.com,East,B2C,Referral,2023-11-08,494.0,5.0,965.76,193.152,94.0,1.6,713.57,4,4,5,445,13,1,Champions,Reward & retain
C02756,Customer 2756,customer2756@example.com,North,B2B,Paid,2023-06-18,532.0,2.0,203.23,101.615,14.0,2.0,139.43,2,2,2,222,6,5,Lost / dormant,Win-back / suppress
C02757,Customer 2757,customer2757@example.com,Central,B2C,Email,2022-08-15,493.0,8.0,879.28,109.91,173.0,1.39,650.99,4,5,4,454,13,1,Champions,Reward & retain
C02758,Customer 2758,customer2758@example.com,Central,B2B,Email,2023-02-28,773.0,1.0,93.13,93.13,0.0,1.0,43.97,1,1,1,111,3,2,Lost / dormant,Win-back / suppress
C02759,Customer 2759,customer2759@example.com,West,B2B,Referral,2022-11-04,646.0,2.0,118.02,59.01,13.0,2.0,66.68,1,2,1,121,4,5,Lost / dormant,Win-back / suppress
C02760,Customer 2760,customer2760@example.com,West,B2B,Paid,2022-10-09,485.0,13.0,2489.9700000000003,191.5361538461539,352.0,1.11,1873.89,4,5,5,455,14,3,Champions,Reward & retain
C02761,Customer 2761,customer2761@example.com,West,B2C,Organic,2022-03-04,494.0,5.0,532.63,106.526,118.0,1.27,393.54,4,4,4,444,12,1,Champions,Reward & retain
C02762,Customer 2762,customer2762@example.com,North,B2C,Email,2023-07-25,504.0,4.0,360.05,90.0125,45.0,2.67,260.75,3,3,3,333,9,4,Loyal customers,Upsell & deepen
C02763,Customer 2763,customer2763@example.com,North,B2C,Organic,2023-08-29,507.0,4.0,382.25,95.5625,43.0,2.79,275.19,3,3,3,333,9,4,Loyal customers,Upsell & deepen
C02764,Customer 2764,customer2764@example.com,Unknown,B2C,Paid,2022-06-29,467.0,2.0,83.62,41.81,39.0,1.54,65.36,5,2,1,521,8,0,New customers,Onboard & convert
C02766,Customer 2766,customer2766@example.com,Central,B2C,Email,2023-11-27,547.0,7.0,870.94,124.42,146.0,1.44,581.16,2,4,4,244,10,1,At-risk customers,Re-engage now
C02767,Customer 2767,customer2767@example.com,South,B2C,Organic,2023-03-14,524.0,6.0,857.08,142.84666666666666,56.0,3.21,597.01,2,4,4,244,10,4,At-risk customers,Re-engage now
C02768,Customer 2768,customer2768@example.com,East,B2C,Social,2023-07-24,470.0,11.0,281.51,25.59181818181818,281.0,1.17,218.62,5,5,2,552,12,6,Frequent low-spenders,Grow basket size
C02769,Customer 2769,customer2769@example.com,North,B2C,Organic,2023-05-23,470.0,1.0,118.88,118.88,0.0,1.0,92.32,5,1,1,511,7,0,New customers,Onboard & convert
C02770,Customer 2770,customer2770@example.com,East,B2C,Organic,2022-02-18,538.0,3.0,327.85,109.28333333333336,87.0,1.03,222.43,2,2,3,223,7,0,Lost / dormant,Win-back / suppress
C02771,Customer 2771,customer2771@example.com,East,B2B,Social,2022-12-19,480.0,8.0,1087.54,135.9425,152.0,1.58,826.98,4,5,5,455,14,1,Champions,Reward & retain
C02772,Customer 2772,customer2772@example.com,East,B2C,Paid,2023-10-21,478.0,8.0,1020.89,127.61125,143.0,1.68,779.55,5,5,5,555,15,1,Champions,Reward & retain
C02773,Customer 2773,customer2773@example.com,East,B2C,Paid,2023-11-19,850.0,3.0,175.33,58.443333333333335,21.0,3.0,75.29,1,2,2,122,5,2,Lost / dormant,Win-back / suppress
C02774,Customer 2774,customer2774@example.com,South,B2C,Email,2023-01-26,453.0,3.0,346.64,115.54666666666668,31.0,2.9,279.3,5,2,3,523,10,4,New customers,Onboard & convert
C02775,Customer 2775,customer2775@example.com,West,B2B,Referral,2023-06-22,548.0,4.0,379.65,94.9125,68.0,1.76,252.87,2,3,3,233,8,5,At-risk customers,Re-engage now
C02776,Customer 2776,customer2776@example.com,Central,B2C,Referral,2022-11-23,495.0,3.0,244.34,81.44666666666667,29.0,3.0,180.17,4,2,2,422,8,4,New customers,Onboard & convert
C02777,Customer 2777,customer2777@example.com,East,B2C,Email,2023-03-03,514.0,11.0,367.35,33.39545454545455,221.0,1.49,260.86,3,5,3,353,11,6,Loyal customers,Upsell & deepen
C02778,Customer 2778,customer2778@example.com,East,B2C,Referral,2023-02-23,486.0,5.0,602.98,120.596,110.0,1.36,452.86,4,4,4,444,12,1,Champions,Reward & retain
C02779,Customer 2779,customer2779@example.com,East,B2C,Organic,2022-06-02,522.0,4.0,667.25,166.8125,38.0,3.16,466.56,2,3,4,234,9,4,At-risk customers,Re-engage now
C02780,Customer 2780,customer2780@example.com,West,B2C,Organic,2022-11-04,494.0,2.0,155.68,77.84,6.0,2.0,115.03,4,2,2,422,8,5,New customers,Onboard & convert
C02782,Customer 2782,customer2782@example.com,North,B2B,Social,2022-07-08,527.0,7.0,855.0899999999999,122.15571428571428,138.0,1.52,592.24,2,4,4,244,10,1,At-risk customers,Re-engage now
C02783,Customer 2783,customer2783@example.com,South,B2C,Email,2023-07-05,600.0,2.0,136.32999999999998,68.16499999999999,43.0,1.4,82.93,1,2,1,121,4,0,Lost / dormant,Win-back / suppress
C02784,Customer 2784,customer2784@example.com,North,B2C,Email,2023-04-30,534.0,3.0,238.48,79.49333333333334,54.0,1.67,163.01,2,2,2,222,6,5,Lost / dormant,Win-back / suppress
C02785,Customer 2785,customer2785@example.com,East,B2C,Email,2022-09-04,499.0,6.0,980.68,163.4466666666667,86.0,2.09,717.33,3,4,5,345,12,1,Loyal customers,Upsell & deepen
C02786,Customer 2786,customer2786@example.com,East,B2C,Organic,2022-08-19,648.0,2.0,85.21000000000001,42.605,21.0,2.0,48.0,1,2,1,121,4,5,Lost / dormant,Win-back / suppress
C02787,Customer 2787,customer2787@example.com,East,B2C,Referral,2022-11-04,497.0,3.0,201.99,67.33,42.0,2.14,148.34,3,2,2,322,7,5,Potential loyalists,Nurture toward loyalty
C02788,Customer 2788,customer2788@example.com,South,B2C,Email,2022-05-28,490.0,2.0,174.06,87.03,3.0,2.0,129.66,4,2,2,422,8,5,New customers,Onboard & convert
C02790,Customer 2790,customer2790@example.com,North,B2B,Organic,2022-03-01,464.0,1.0,60.48,60.48,0.0,1.0,47.58,5,1,1,511,7,0,New customers,Onboard & convert
C02791,Customer 2791,customer2791@example.com,West,B2C,Organic,2023-07-30,510.0,6.0,771.05,128.50833333333333,126.0,1.43,551.83,3,4,4,344,11,1,Loyal customers,Upsell & deepen
C02792,Customer 2792,customer2792@example.com,West,B2C,Organic,2023-02-27,544.0,8.0,889.12,111.14,208.0,1.15,596.56,2,5,4,254,11,1,At-risk customers,Re-engage now
C02793,Customer 2793,customer2793@example.com,Central,B2C,Referral,2023-03-03,532.0,3.0,90.56,30.186666666666667,128.0,0.7,62.13,2,2,1,221,5,0,Lost / dormant,Win-back / suppress
C02794,Customer 2794,customer2794@example.com,North,B2C,Email,2023-07-25,515.0,1.0,106.28,106.28,0.0,1.0,75.32,3,1,1,311,5,0,Potential loyalists,Nurture toward loyalty
C02795,Customer 2795,customer2795@example.com,East,B2C,Paid,2023-06-27,519.0,4.0,228.3,57.075,47.0,2.55,160.56,3,3,2,332,8,5,Potential loyalists,Nurture toward loyalty
C02796,Customer 2796,customer2796@example.com,West,B2C,Paid,2022-05-18,493.0,7.0,1427.84,203.97714285714284,185.0,1.14,1057.12,4,4,5,445,13,1,Champions,Reward & retain
C02797,Customer 2797,customer2797@example.com,North,B2B,Email,2023-02-02,484.0,13.0,2241.78,172.44461538461536,272.0,1.43,1690.6,4,5,5,455,14,3,Champions,Reward & retain
C02798,Customer 2798,customer2798@example.com,West,B2C,Email,2022-09-06,473.0,6.0,783.6800000000001,130.61333333333334,159.0,1.13,604.74,5,4,4,544,13,1,Champions,Reward & retain
C02799,Customer 2799,customer2799@example.com,East,B2C,Email,2022-09-19,493.0,3.0,421.45,140.48333333333332,70.0,1.29,312.03,4,2,3,423,9,0,New customers,Onboard & convert
C02800,Customer 2800,customer2800@example.com,West,B2C,Email,2022-07-28,716.0,2.0,163.56,81.78,44.0,1.36,83.38,1,2,2,122,5,2,Lost / dormant,Win-back / suppress
C02801,Customer 2801,customer2801@example.com,Central,B2C,Referral,2022-12-05,525.0,5.0,200.97,40.194,145.0,1.03,139.72,2,4,2,242,8,6,Frequent low-spenders,Grow basket size
C02802,Customer 2802,customer2802@example.com,Central,B2C,Paid,2023-10-25,491.0,2.0,191.46,95.73,28.0,2.0,142.33,4,2,2,422,8,5,New customers,Onboard & convert
C02803,Customer 2803,customer2803@example.com,West,B2C,Social,2022-03-22,477.0,2.0,274.29,137.145,6.0,2.0,209.89,5,2,2,522,9,5,New customers,Onboard & convert
C02804,Customer 2804,customer2804@example.com,North,B2C,Paid,2023-04-06,515.0,3.0,288.31,96.10333333333334,134.0,0.67,204.34,3,2,3,323,8,0,Potential loyalists,Nurture toward loyalty
C02805,Customer 2805,customer2805@example.com,North,B2C,Paid,2023-01-15,854.0,2.0,120.89,60.445,21.0,2.0,51.67,1,2,1,121,4,2,Lost / dormant,Win-back / suppress
C02806,Customer 2806,customer2806@example.com,North,B2C,Organic,2022-04-05,593.0,1.0,42.74,42.74,0.0,1.0,26.31,1,1,1,111,3,0,Lost / dormant,Win-back / suppress
C02807,Customer 2807,customer2807@example.com,West,B2B,Email,2023-07-03,490.0,14.0,2506.43,179.03071428571428,242.0,1.74,1867.03,4,5,5,455,14,3,Champions,Reward & retain
C02808,Customer 2808,customer2808@example.com,North,B2C,Email,2022-07-15,504.0,4.0,369.19,92.2975,96.0,1.25,267.37,3,3,3,333,9,0,Loyal customers,Upsell & deepen
C02809,Customer 2809,customer2809@example.com,East,B2C,Email,2022-02-22,859.0,1.0,25.42,25.42,0.0,1.0,10.8,1,1,1,111,3,2,Lost / dormant,Win-back / suppress
C02810,Customer 2810,customer2810@example.com,Central,B2C,Organic,2022-10-02,600.0,2.0,129.4,64.7,49.0,1.22,78.72,1,2,1,121,4,0,Lost / dormant,Win-back / suppress
C02811,Customer 2811,customer2811@example.com,East,B2C,Referral,2023-01-22,496.0,14.0,2467.84,176.27428571428572,428.0,0.98,1816.05,3,5,5,355,13,3,Loyal customers,Upsell & deepen
C02812,Customer 2812,customer2812@example.com,North,B2C,Referral,2023-11-21,901.0,2.0,80.97999999999999,40.49,39.0,1.54,32.81,1,2,1,121,4,2,Lost / dormant,Win-back / suppress
C02813,Customer 2813,customer2813@example.com,East,B2B,Social,2023-09-12,512.0,5.0,632.82,126.564,141.0,1.06,451.13,3,4,4,344,11,1,Loyal customers,Upsell & deepen
C02814,Customer 2814,customer2814@example.com,North,B2B,Referral,2023-09-10,517.0,9.0,1575.01,175.0011111111111,204.0,1.32,1111.95,3,5,5,355,13,1,Loyal customers,Upsell & deepen
C02815,Customer 2815,customer2815@example.com,West,B2C,Referral,2022-02-10,524.0,9.0,212.27,23.585555555555555,290.0,0.93,147.86,2,5,2,252,9,6,Frequent low-spenders,Grow basket size
C02816,Customer 2816,customer2816@example.com,East,B2C,Email,2022-03-16,638.0,3.0,209.98,69.99333333333334,86.0,1.05,120.13,1,2,2,122,5,0,Lost / dormant,Win-back / suppress
C02817,Customer 2817,customer2817@example.com,West,B2C,Paid,2022-07-12,460.0,1.0,71.29,71.29,0.0,1.0,56.57,5,1,1,511,7,0,New customers,Onboard & convert
