customer_id,name,email,region,customer_type,lead_source,signup_date,segment_x,total_orders,total_revenue,avg_order_value_x,first_order_date,last_order_date,total_sessions,total_pageviews,last_visit_date,recency_days,frequency,monetary,avg_order_value_y,lifespan_days,orders_per_month,estimated_clv,r_score,f_score,m_score,rfm_score,rfm_total,segment_y,segment
C02218,Customer 2218,customer2218@example.com,South,B2C,Social,2022-03-25,Unassigned,6,570.3199999999999,95.05333333333331,2024-07-07,2024-09-18,21,218,2024-11-27,552.0,5.0,430.06,86.012,73.0,2.05,280.47391304347826,2.0,4.0,4.0,244,10.0,At-risk customers,No purchase
C02219,Customer 2219,customer2219@example.com,Central,B2C,Email,2022-02-16,Unassigned,2,95.01,47.505,2024-02-13,2024-03-06,25,226,2024-12-26,748.0,2.0,95.00999999999999,47.504999999999995,22.0,2.0,45.72673796791444,1.0,2.0,1.0,121,4.0,Lost / dormant,No purchase
C02220,Customer 2220,customer2220@example.com,Central,B2C,Paid,2023-10-19,Unassigned,6,810.83,135.13833333333335,2024-07-02,2024-11-08,7,76,2024-08-31,501.0,4.0,464.68,116.17,129.0,0.93,333.90179640718566,3.0,3.0,4.0,334,10.0,Loyal customers,No purchase
C02221,Customer 2221,customer2221@example.com,Central,B2C,Social,2023-08-14,Unassigned,3,326.84000000000003,108.94666666666669,2024-07-23,2024-08-17,10,132,2024-11-04,584.0,3.0,326.84000000000003,108.94666666666667,25.0,3.0,201.47671232876715,1.0,3.0,3.0,133,7.0,At-risk customers,No purchase
C02222,Customer 2222,customer2222@example.com,South,B2C,Email,2022-09-29,Unassigned,3,270.89,90.29666666666668,2024-09-21,2024-11-17,11,113,2024-09-27,492.0,3.0,270.89,90.29666666666667,57.0,1.58,198.2121951219512,4.0,3.0,3.0,433,10.0,Loyal customers,No purchase
C02223,Customer 2223,customer2223@example.com,Central,B2C,Organic,2023-10-29,Unassigned,9,1031.37,114.59666666666664,2023-10-09,2024-04-30,12,143,2024-12-31,693.0,8.0,870.63,108.82875,204.0,1.18,452.2753246753246,1.0,5.0,5.0,155,11.0,At-risk customers,No purchase
C02224,Customer 2224,customer2224@example.com,Central,B2C,Paid,2022-08-04,Unassigned,5,644.54,128.908,2024-08-25,2024-12-03,16,158,2024-12-22,515.0,2.0,227.97000000000003,113.98500000000001,6.0,2.0,159.35766990291265,3.0,2.0,2.0,322,7.0,Potential loyalists,No purchase
C02225,Customer 2225,customer2225@example.com,West,B2C,Social,2023-08-09,Unassigned,6,851.77,141.96166666666667,2024-07-26,2024-10-25,8,98,2023-12-14,515.0,5.0,695.9,139.18,52.0,2.88,486.45436893203885,3.0,4.0,4.0,344,11.0,Loyal customers,No purchase
C02226,Customer 2226,customer2226@example.com,Unknown,B2C,Organic,2023-03-03,Unassigned,7,807.38,115.34,2024-04-22,2024-08-09,12,104,2024-10-21,592.0,5.0,551.12,110.224,80.0,1.88,335.14054054054054,1.0,4.0,4.0,144,9.0,At-risk customers,No purchase
C02227,Customer 2227,customer2227@example.com,East,B2B,Paid,2023-09-25,Unassigned,9,955.77,106.19666666666666,2024-05-03,2024-12-21,16,142,2024-09-28,473.0,6.0,700.85,116.80833333333334,217.0,0.83,533.4164904862579,5.0,4.0,4.0,544,13.0,Champions,No purchase
C02228,Customer 2228,customer2228@example.com,North,B2B,Referral,2023-10-17,Unassigned,2,133.31,66.655,2024-08-14,2024-08-19,16,152,2024-12-17,582.0,1.0,53.07,53.07,0.0,1.0,32.82680412371134,1.0,1.0,1.0,111,3.0,Lost / dormant,No purchase
C02229,Customer 2229,customer2229@example.com,West,B2C,Organic,2022-02-01,Unassigned,8,993.67,124.20875,2024-05-27,2024-10-17,8,91,2024-06-08,523.0,4.0,543.82,135.955,104.0,1.15,374.3311663479924,3.0,3.0,4.0,334,10.0,Loyal customers,No purchase
C02230,Customer 2230,customer2230@example.com,East,B2B,Email,2023-05-25,Unassigned,13,2935.96,225.8430769230769,2024-02-03,2024-11-10,15,145,2024-10-30,499.0,11.0,2422.78,220.2527272727273,281.0,1.17,1747.8973947895793,4.0,5.0,5.0,455,14.0,Champions,No purchase
C02231,Customer 2231,customer2231@example.com,Central,B2B,Social,2023-10-05,Unassigned,3,150.54000000000002,50.18000000000001,2024-01-20,2024-04-15,13,156,2024-09-22,708.0,2.0,121.97,60.985,86.0,0.7,62.01864406779661,1.0,2.0,1.0,121,4.0,Lost / dormant,No purchase
C02232,Customer 2232,customer2232@example.com,West,B2B,Paid,2023-07-13,Unassigned,5,488.53,97.706,2024-09-08,2024-12-03,1,6,2022-11-04,476.0,4.0,343.48,85.87,86.0,1.4,259.7747899159664,5.0,3.0,3.0,533,11.0,Loyal customers,No purchase
C02233,Customer 2233,customer2233@example.com,Central,B2C,Organic,2022-10-24,Unassigned,4,217.24,54.31,2023-09-23,2024-01-12,24,266,2024-11-26,802.0,4.0,217.24,54.31,111.0,1.08,97.51421446384039,1.0,3.0,2.0,132,6.0,Potential loyalists,No purchase
C02234,Customer 2234,customer2234@example.com,South,B2C,Referral,2023-10-20,Unassigned,9,1658.85,184.31666666666663,2024-06-17,2024-12-13,11,97,2024-11-12,466.0,8.0,1542.03,192.75375,179.0,1.34,1191.2678111587982,5.0,5.0,5.0,555,15.0,Champions,No purchase
C02235,Customer 2235,customer2235@example.com,West,B2C,Social,2022-11-06,Unassigned,2,76.74000000000001,38.370000000000005,2024-11-01,2024-12-01,13,105,2024-02-17,,,,,,,,,,,,,,No purchase
C02236,Customer 2236,customer2236@example.com,South,B2C,Social,2023-05-10,Unassigned,6,845.96,140.99333333333334,2024-06-21,2024-12-01,16,169,2024-12-12,478.0,4.0,540.74,135.185,163.0,0.74,407.2518828451883,5.0,3.0,4.0,534,12.0,Loyal customers,No purchase
C02237,Customer 2237,customer2237@example.com,West,B2C,Organic,2022-09-08,Unassigned,6,214.3,35.71666666666667,2024-08-14,2024-12-02,16,137,2024-12-27,477.0,3.0,85.99000000000001,28.663333333333338,74.0,1.22,64.89811320754718,5.0,3.0,1.0,531,9.0,Frequent low-spenders,No purchase
C02238,Customer 2238,customer2238@example.com,West,B2C,Referral,2023-02-20,Unassigned,9,326.17,36.24111111111111,2024-05-14,2024-11-21,17,178,2024-12-30,549.0,3.0,138.38,46.126666666666665,17.0,3.0,90.74098360655736,2.0,3.0,2.0,232,7.0,Potential loyalists,No purchase
C02239,Customer 2239,customer2239@example.com,South,B2B,Paid,2022-11-01,Unassigned,8,1769.62,221.2025,2024-06-16,2024-11-03,8,83,2024-08-28,509.0,4.0,870.53,217.6325,137.0,0.88,615.6990176817288,3.0,3.0,5.0,335,11.0,Loyal customers,No purchase
C02240,Customer 2240,customer2240@example.com,East,B2B,Organic,2023-04-10,Unassigned,4,266.82,66.705,2024-02-27,2024-03-17,14,140,2024-12-17,756.0,1.0,84.28,84.28,0.0,1.0,40.13333333333333,1.0,1.0,1.0,111,3.0,Lost / dormant,No purchase
C02241,Customer 2241,customer2241@example.com,North,B2C,Paid,2022-03-16,Unassigned,8,1015.68,126.96,2024-05-03,2024-10-12,3,33,2023-12-09,528.0,4.0,568.53,142.1325,135.0,0.89,387.6340909090909,2.0,3.0,4.0,234,9.0,At-risk customers,No purchase
C02242,Customer 2242,customer2242@example.com,Central,B2C,Social,2022-03-03,Unassigned,1,58.06,58.06,2024-12-19,2024-12-19,23,279,2024-12-10,460.0,1.0,58.06,58.06,0.0,1.0,45.43826086956521,5.0,1.0,1.0,511,7.0,New customers,No purchase
C02243,Customer 2243,customer2243@example.com,West,B2C,Paid,2022-06-11,Unassigned,1,58.59,58.59,2024-01-17,2024-01-17,21,222,2024-12-30,,,,,,,,,,,,,,No purchase
C02244,Customer 2244,customer2244@example.com,Central,B2B,Referral,2023-03-27,Unassigned,3,119.34,39.78,2024-10-07,2024-11-03,2,8,2024-01-27,506.0,2.0,87.04,43.52,9.0,2.0,61.92569169960475,3.0,2.0,1.0,321,6.0,Potential loyalists,No purchase
C02245,Customer 2245,customer2245@example.com,South,B2C,Email,2023-03-02,Unassigned,3,209.83,69.94333333333333,2024-09-19,2024-12-08,1,20,2022-12-06,471.0,3.0,209.82999999999998,69.94333333333333,80.0,1.12,160.3796178343949,5.0,3.0,2.0,532,10.0,Frequent low-spenders,No purchase
C02246,Customer 2246,customer2246@example.com,Central,B2C,Referral,2023-05-11,Unassigned,8,1245.59,155.69875,2024-04-05,2024-11-14,16,205,2024-11-10,565.0,4.0,672.93,168.2325,153.0,0.78,428.7695575221239,2.0,3.0,4.0,234,9.0,At-risk customers,No purchase
C02247,Customer 2247,customer2247@example.com,South,B2C,Paid,2023-04-21,Unassigned,6,1128.94,188.15666666666667,2024-10-08,2024-12-11,13,107,2024-12-18,468.0,6.0,1128.94,188.15666666666667,64.0,2.81,868.4153846153846,5.0,4.0,5.0,545,14.0,Champions,No purchase
C02248,Customer 2248,customer2248@example.com,Central,B2C,Organic,2022-07-28,Unassigned,4,512.61,128.1525,2024-10-27,2024-11-21,22,272,2024-11-22,513.0,1.0,188.41,188.41,0.0,1.0,132.2175438596491,3.0,1.0,2.0,312,6.0,Potential loyalists,No purchase
C02249,Customer 2249,customer2249@example.com,North,B2C,Social,2022-12-15,Unassigned,2,154.60000000000002,77.30000000000001,2024-08-12,2024-09-16,12,101,2024-09-29,554.0,2.0,154.60000000000002,77.30000000000001,35.0,1.71,100.4620938628159,2.0,2.0,2.0,222,6.0,Lost / dormant,No purchase
C02250,Customer 2250,customer2250@example.com,North,B2C,Email,2023-09-14,Unassigned,11,429.1,39.00909090909091,2024-05-16,2024-11-05,1,7,2023-07-03,504.0,8.0,282.87,35.35875,173.0,1.39,202.04999999999998,3.0,5.0,3.0,353,11.0,Loyal customers,No purchase
C02251,Customer 2251,customer2251@example.com,North,B2B,Organic,2022-05-28,Unassigned,10,1621.09,162.109,2024-05-03,2024-11-22,13,142,2024-09-04,519.0,5.0,724.56,144.91199999999998,69.0,2.17,502.58497109826584,3.0,4.0,4.0,344,11.0,Loyal customers,No purchase
C02252,Customer 2252,customer2252@example.com,North,B2B,Organic,2022-11-17,Unassigned,1,85.41,85.41,2024-12-02,2024-12-02,9,106,2024-08-16,,,,,,,,,,,,,,No purchase
C02253,Customer 2253,customer2253@example.com,North,B2B,Referral,2022-11-23,Unassigned,4,631.02,157.755,2024-08-27,2024-11-27,12,120,2024-11-02,482.0,3.0,469.19,156.39666666666668,56.0,1.61,350.4323651452282,4.0,3.0,4.0,434,11.0,Loyal customers,No purchase
C02254,Customer 2254,customer2254@example.com,North,B2B,Paid,2022-12-20,Unassigned,7,961.55,137.3642857142857,2024-06-28,2024-11-17,10,128,2023-09-12,492.0,4.0,498.85,124.7125,142.0,0.85,365.0121951219512,4.0,3.0,4.0,434,11.0,Loyal customers,No purchase
C02255,Customer 2255,customer2255@example.com,South,B2C,Referral,2023-02-13,Unassigned,2,133.84,66.92,2024-10-18,2024-11-13,18,120,2024-12-15,496.0,2.0,133.84,66.92,26.0,2.0,97.14193548387097,4.0,2.0,2.0,422,8.0,New customers,No purchase
C02256,Customer 2256,customer2256@example.com,West,B2C,Paid,2022-05-14,Unassigned,6,589.46,98.24333333333334,2024-03-29,2024-09-05,14,177,2024-08-16,565.0,5.0,498.25,99.65,160.0,0.94,317.46902654867256,2.0,4.0,4.0,244,10.0,At-risk customers,No purchase
C02257,Customer 2257,customer2257@example.com,Central,B2C,Referral,2023-01-15,Unassigned,12,407.8,33.983333333333334,2024-03-25,2024-10-30,6,46,2023-09-03,510.0,9.0,260.68,28.964444444444446,219.0,1.23,184.00941176470587,3.0,5.0,3.0,353,11.0,Loyal customers,No purchase
C02258,Customer 2258,customer2258@example.com,North,B2B,Organic,2023-06-12,Unassigned,14,2652.46,189.46142857142857,2023-11-07,2024-12-16,12,150,2024-10-16,515.0,8.0,1661.3799999999999,207.67249999999999,206.0,1.17,1161.3530097087378,3.0,5.0,5.0,355,13.0,Loyal customers,No purchase
C02259,Customer 2259,customer2259@example.com,South,B2C,Social,2023-07-30,Unassigned,10,325.02,32.501999999999995,2024-05-08,2024-12-10,3,36,2024-08-31,469.0,8.0,279.49,34.93625,216.0,1.11,214.53390191897657,5.0,5.0,3.0,553,13.0,Loyal customers,No purchase
C02260,Customer 2260,customer2260@example.com,South,B2C,Paid,2022-04-19,Unassigned,12,2378.76,198.23,2024-02-17,2024-12-01,17,183,2024-12-21,482.0,8.0,1721.01,215.12625,284.0,0.85,1285.4016597510372,4.0,5.0,5.0,455,14.0,Champions,No purchase
C02261,Customer 2261,customer2261@example.com,South,B2C,Email,2022-11-23,Unassigned,5,669.4300000000001,133.88600000000002,2024-07-19,2024-09-30,3,11,2024-09-10,540.0,4.0,580.5,145.125,62.0,1.94,387.00000000000006,2.0,3.0,4.0,234,9.0,At-risk customers,No purchase
C02262,Customer 2262,customer2262@example.com,West,B2C,Email,2022-09-05,Unassigned,2,162.34,81.17,2024-11-05,2024-11-17,17,165,2024-09-27,504.0,1.0,102.1,102.1,0.0,1.0,72.92857142857142,3.0,1.0,1.0,311,5.0,Potential loyalists,No purchase
C02263,Customer 2263,customer2263@example.com,Central,B2C,Organic,2023-04-23,Unassigned,9,279.74,31.082222222222224,2024-03-20,2024-11-13,2,18,2023-05-25,512.0,6.0,173.76999999999998,28.961666666666662,152.0,1.18,122.18203125,3.0,4.0,2.0,342,9.0,Frequent low-spenders,No purchase
C02264,Customer 2264,customer2264@example.com,West,B2C,Referral,2022-05-06,Unassigned,8,1139.97,142.49625,2024-05-02,2024-10-31,25,257,2024-11-25,545.0,5.0,617.8499999999999,123.56999999999998,146.0,1.03,408.12110091743114,2.0,4.0,4.0,244,10.0,At-risk customers,No purchase
C02265,Customer 2265,customer2265@example.com,East,B2C,Referral,2022-10-01,Unassigned,5,612.04,122.408,2024-07-13,2024-11-10,23,235,2024-12-05,526.0,3.0,434.38,144.79333333333332,54.0,1.67,297.2942965779468,3.0,3.0,4.0,334,10.0,Loyal customers,No purchase
C02266,Customer 2266,customer2266@example.com,South,B2C,Organic,2023-04-06,Unassigned,5,414.57,82.914,2024-09-03,2024-11-21,20,160,2024-07-26,488.0,3.0,247.73000000000002,82.57666666666667,53.0,1.7,182.7516393442623,4.0,3.0,3.0,433,10.0,Loyal customers,No purchase
C02267,Customer 2267,customer2267@example.com,East,B2B,Email,2022-09-11,Unassigned,6,787.97,131.32833333333335,2024-06-25,2024-09-07,14,203,2024-09-03,563.0,5.0,660.95,132.19,74.0,2.03,422.6323268206039,2.0,4.0,4.0,244,10.0,At-risk customers,No purchase
C02268,Customer 2268,customer2268@example.com,North,B2C,Email,2022-05-25,Unassigned,11,369.26,33.56909090909091,2024-02-11,2024-12-01,14,136,2024-08-25,526.0,4.0,120.38,30.095,88.0,1.36,82.38935361216731,3.0,3.0,1.0,331,7.0,Frequent low-spenders,No purchase
C02269,Customer 2269,customer2269@example.com,North,B2C,Referral,2022-04-10,Unassigned,14,463.12,33.08,2023-10-19,2024-10-28,23,189,2024-12-26,512.0,10.0,357.25,35.725,375.0,0.8,251.19140625,3.0,5.0,3.0,353,11.0,Loyal customers,No purchase
C02270,Customer 2270,customer2270@example.com,West,B2C,Paid,2022-02-21,Unassigned,10,2203.29,220.329,2024-03-20,2024-11-12,11,113,2024-12-04,497.0,10.0,2203.29,220.329,237.0,1.27,1595.9444668008048,4.0,5.0,5.0,455,14.0,Champions,No purchase
C02271,Customer 2271,customer2271@example.com,Central,B2B,Social,2022-10-25,Unassigned,2,179.64999999999998,89.82499999999999,2024-09-24,2024-11-01,18,194,2024-12-28,508.0,2.0,179.64999999999998,89.82499999999999,38.0,1.58,127.31102362204722,3.0,2.0,2.0,322,7.0,Potential loyalists,No purchase
C02272,Customer 2272,customer2272@example.com,East,B2C,Paid,2023-01-29,Unassigned,11,375.49,34.13545454545454,2024-02-16,2024-11-29,15,166,2024-12-23,483.0,7.0,259.15,37.021428571428565,203.0,1.03,193.15527950310556,4.0,5.0,3.0,453,12.0,Loyal customers,No purchase
C02273,Customer 2273,customer2273@example.com,Central,B2B,Email,2023-09-23,Unassigned,4,431.97,107.9925,2024-09-21,2024-12-30,9,96,2024-11-15,482.0,2.0,176.38,88.19,67.0,0.9,131.73609958506222,4.0,2.0,2.0,422,8.0,New customers,No purchase
C02274,Customer 2274,customer2274@example.com,West,B2C,Paid,2023-03-05,Unassigned,3,206.55,68.85000000000001,2024-10-25,2024-11-22,14,153,2024-10-05,487.0,2.0,167.99,83.995,28.0,2.0,124.18151950718688,4.0,2.0,2.0,422,8.0,New customers,No purchase
C02275,Customer 2275,customer2275@example.com,North,B2B,Social,2022-09-12,Unassigned,14,2374.43,169.60214285714284,2023-11-16,2024-11-02,20,196,2024-09-30,507.0,8.0,1497.0,187.125,352.0,0.68,1062.9585798816568,3.0,5.0,5.0,355,13.0,Loyal customers,No purchase
C02276,Customer 2276,customer2276@example.com,Central,B2B,Paid,2022-06-13,Unassigned,2,115.52,57.76,2024-10-29,2024-12-01,10,91,2024-12-30,478.0,2.0,115.52,57.76,33.0,1.82,87.00251046025105,5.0,2.0,1.0,521,8.0,New customers,No purchase
C02277,Customer 2277,customer2277@example.com,Central,B2C,Paid,2022-12-02,Unassigned,8,1335.08,166.885,2024-09-02,2024-11-27,2,22,2023-08-20,482.0,7.0,1199.68,171.38285714285715,86.0,2.44,896.0265560165974,4.0,5.0,5.0,455,14.0,Champions,No purchase
C02278,Customer 2278,customer2278@example.com,North,B2C,Paid,2023-08-15,Unassigned,11,408.07,37.09727272727272,2024-04-25,2024-10-17,7,68,2024-10-13,523.0,8.0,344.78,43.0975,128.0,1.88,237.32466539196938,3.0,5.0,3.0,353,11.0,Loyal customers,No purchase
C02279,Customer 2279,customer2279@example.com,East,B2C,Paid,2022-11-17,Unassigned,7,745.23,106.46142857142856,2024-06-04,2024-10-28,21,237,2024-12-17,544.0,4.0,385.0,96.25,114.0,1.05,254.7794117647059,2.0,3.0,3.0,233,8.0,At-risk customers,No purchase
C02280,Customer 2280,customer2280@example.com,North,B2C,Organic,2022-07-14,Unassigned,8,1092.67,136.58375,2024-03-23,2024-09-12,5,44,2024-09-20,558.0,4.0,551.4200000000001,137.85500000000002,136.0,0.88,355.75483870967753,2.0,3.0,4.0,234,9.0,At-risk customers,No purchase
C02281,Customer 2281,customer2281@example.com,Central,B2C,Email,2022-06-13,Unassigned,7,248.61,35.51571428571428,2024-06-07,2024-11-14,3,39,2023-10-08,495.0,5.0,190.0,38.0,160.0,0.94,138.1818181818182,4.0,4.0,2.0,442,10.0,Frequent low-spenders,No purchase
C02282,Customer 2282,customer2282@example.com,East,B2C,Social,2023-05-26,Unassigned,11,2396.22,217.8381818181818,2024-04-05,2024-11-28,16,166,2024-11-08,481.0,5.0,1223.71,244.74200000000002,237.0,0.63,915.8744282744284,5.0,4.0,5.0,545,14.0,Champions,No purchase
C02283,Customer 2283,customer2283@example.com,East,B2C,Email,2023-06-12,Unassigned,2,255.73,127.865,2024-09-26,2024-09-30,4,27,2024-01-05,540.0,1.0,144.31,144.31,0.0,1.0,96.20666666666668,2.0,1.0,2.0,212,5.0,Lost / dormant,No purchase
C02284,Customer 2284,customer2284@example.com,North,B2C,Organic,2023-04-24,Unassigned,6,578.88,96.48,2024-07-11,2024-10-29,15,196,2024-08-24,511.0,5.0,430.79999999999995,86.16,110.0,1.36,303.49902152641874,3.0,4.0,4.0,344,11.0,Loyal customers,No purchase
C02285,Customer 2285,customer2285@example.com,Central,B2C,Organic,2023-05-26,Unassigned,10,1295.71,129.571,2024-04-30,2024-12-08,20,224,2024-12-23,471.0,5.0,703.44,140.68800000000002,201.0,0.75,537.6611464968154,5.0,4.0,4.0,544,13.0,Champions,No purchase
C02286,Customer 2286,customer2286@example.com,West,B2C,Organic,2022-11-12,Unassigned,4,261.72,65.43,2024-09-05,2024-11-21,8,55,2024-10-28,520.0,2.0,139.32,69.66,45.0,1.33,96.45230769230768,3.0,2.0,2.0,322,7.0,Potential loyalists,No purchase
C02287,Customer 2287,customer2287@example.com,Central,B2C,Organic,2023-05-25,Unassigned,4,357.18,89.295,2024-08-25,2024-10-19,18,206,2024-12-29,546.0,3.0,210.85,70.28333333333333,30.0,3.0,139.02197802197804,2.0,3.0,2.0,232,7.0,Potential loyalists,No purchase
C02288,Customer 2288,customer2288@example.com,South,B2C,Paid,2022-01-24,Unassigned,6,1075.05,179.17499999999998,2024-09-14,2024-12-10,21,226,2024-12-11,469.0,4.0,844.89,211.2225,87.0,1.38,648.5296375266524,5.0,3.0,5.0,535,13.0,Loyal customers,No purchase
C02289,Customer 2289,customer2289@example.com,West,B2C,Email,2022-04-03,Unassigned,6,658.84,109.80666666666669,2024-08-05,2024-10-08,1,14,2022-01-27,532.0,5.0,514.26,102.852,64.0,2.34,347.99548872180446,2.0,4.0,4.0,244,10.0,At-risk customers,No purchase
C02290,Customer 2290,customer2290@example.com,East,B2C,Referral,2023-02-07,Unassigned,5,571.6400000000001,114.32800000000002,2024-06-01,2024-09-13,15,175,2024-09-27,600.0,2.0,237.72000000000003,118.86000000000001,61.0,0.98,142.632,1.0,2.0,3.0,123,6.0,Potential loyalists,No purchase
C02291,Customer 2291,customer2291@example.com,West,B2B,Social,2023-06-02,Unassigned,3,139.13,46.376666666666665,2024-08-31,2024-10-29,3,31,2023-04-21,511.0,2.0,93.82,46.91,4.0,2.0,66.09628180039138,3.0,2.0,1.0,321,6.0,Potential loyalists,No purchase
C02292,Customer 2292,customer2292@example.com,East,B2C,Organic,2023-04-14,Unassigned,9,916.24,101.80444444444444,2024-04-27,2024-10-12,15,145,2024-10-06,528.0,5.0,427.59000000000003,85.518,168.0,0.89,291.5386363636364,2.0,4.0,4.0,244,10.0,At-risk customers,No purchase
C02293,Customer 2293,customer2293@example.com,East,B2C,Email,2022-09-04,Unassigned,3,225.48,75.16,2024-11-24,2024-12-13,9,89,2024-06-02,466.0,2.0,175.73,87.865,19.0,2.0,135.75708154506435,5.0,2.0,2.0,522,9.0,New customers,No purchase
C02294,Customer 2294,customer2294@example.com,West,B2C,Organic,2022-08-09,Unassigned,6,612.65,102.10833333333332,2024-06-09,2024-09-16,2,15,2023-03-09,554.0,4.0,403.96000000000004,100.99000000000001,75.0,1.6,262.501083032491,2.0,3.0,3.0,233,8.0,At-risk customers,No purchase
C02295,Customer 2295,customer2295@example.com,East,B2B,Organic,2023-08-21,Unassigned,6,443.31,73.885,2024-08-30,2024-12-07,8,107,2023-10-01,472.0,4.0,320.11,80.0275,99.0,1.21,244.15169491525427,5.0,3.0,3.0,533,11.0,Loyal customers,No purchase
C02296,Customer 2296,customer2296@example.com,East,B2B,Organic,2022-12-28,Unassigned,5,301.19,60.238,2024-07-11,2024-11-18,4,64,2024-06-30,509.0,4.0,259.2,64.8,112.0,1.07,183.32416502946955,3.0,3.0,3.0,333,9.0,Loyal customers,No purchase
C02297,Customer 2297,customer2297@example.com,South,B2B,Organic,2022-02-19,Unassigned,10,1416.13,141.613,2024-05-19,2024-12-12,16,203,2024-10-24,467.0,7.0,1064.08,152.01142857142855,207.0,1.01,820.2758029978587,5.0,5.0,5.0,555,15.0,Champions,No purchase
C02298,Customer 2298,customer2298@example.com,Central,B2C,Organic,2022-02-21,Unassigned,3,404.28,134.76,2024-03-22,2024-04-19,24,272,2024-11-23,,,,,,,,,,,,,,No purchase
C02299,Customer 2299,customer2299@example.com,Central,B2C,Social,2022-10-16,Unassigned,3,318.04,106.01333333333334,2024-08-17,2024-10-21,15,165,2024-10-01,550.0,1.0,100.93,100.93,0.0,1.0,66.06327272727273,2.0,1.0,1.0,211,4.0,Lost / dormant,No purchase
C02300,Customer 2300,customer2300@example.com,South,B2C,Email,2023-05-22,Unassigned,3,199.35,66.45,2024-02-04,2024-04-09,1,10,2022-08-02,714.0,1.0,96.77,96.77,0.0,1.0,48.791596638655456,1.0,1.0,1.0,111,3.0,Lost / dormant,No purchase
