customer_id,name,email,region,customer_type,lead_source,signup_date
C02654,Customer 2654,customer2654@example.com,West,B2B,Email,2023-08-01
C02655,Customer 2655,customer2655@example.com,West,B2C,Organic,2022-03-01
C02656,Customer 2656,customer2656@example.com,West,B2B,Organic,2023-07-27
C02657,Customer 2657,customer2657@example.com,South,B2C,Referral,2023-04-19
C02658,Customer 2658,customer2658@example.com,East,B2C,Email,2023-11-20
C02659,Customer 2659,customer2659@example.com,Central,B2C,Social,2022-11-12
C02660,Customer 2660,customer2660@example.com,East,B2C,Paid,2022-01-23
C02661,Customer 2661,customer2661@example.com,East,B2C,Referral,2023-02-10
C02662,Customer 2662,customer2662@example.com,South,B2C,Email,2022-09-18
C02663,Customer 2663,customer2663@example.com,East,B2C,Organic,2022-01-04
C02664,Customer 2664,customer2664@example.com,North,B2C,Email,2022-08-12
C02665,Customer 2665,customer2665@example.com,West,B2C,Social,2023-08-16
C02666,Customer 2666,customer2666@example.com,North,B2C,Referral,2022-03-16
C02667,Customer 2667,customer2667@example.com,Central,B2C,Organic,2022-02-16
C02668,Customer 2668,customer2668@example.com,West,B2B,Social,2023-03-10
C02669,Customer 2669,customer2669@example.com,East,B2B,Paid,2022-12-19
C02670,Customer 2670,customer2670@example.com,Central,B2C,Referral,2022-03-07
C02671,Customer 2671,customer2671@example.com,West,B2B,Social,2023-07-09
C02672,Customer 2672,customer2672@example.com,East,B2C,Social,2022-03-03
C02673,Customer 2673,customer2673@example.com,North,B2C,Organic,2022-03-12
C02674,Customer 2674,customer2674@example.com,West,B2B,Paid,2023-04-29
C02675,Customer 2675,customer2675@example.com,East,B2C,Social,2022-02-02
C02676,Customer 2676,customer2676@example.com,North,B2B,Referral,2022-10-21
C02677,Customer 2677,customer2677@example.com,Central,B2C,Social,2023-02-23
C02678,Customer 2678,customer2678@example.com,Central,B2B,Email,2022-07-04
C02679,Customer 2679,customer2679@example.com,Central,B2C,Referral,2022-05-19
C02680,Customer 2680,customer2680@example.com,Central,B2C,Referral,2023-10-19
C02681,Customer 2681,customer2681@example.com,South,B2C,Social,2023-10-24
C02682,Customer 2682,customer2682@example.com,West,B2C,Organic,2023-03-07
C02683,Customer 2683,customer2683@example.com,West,B2C,Referral,2023-01-19
C02684,Customer 2684,customer2684@example.com,South,B2B,Email,2023-01-27
C02685,Customer 2685,customer2685@example.com,East,B2C,Organic,2023-04-05
C02686,Customer 2686,customer2686@example.com,,B2C,Organic,2023-01-22
C02687,Customer 2687,customer2687@example.com,Central,B2C,Organic,2023-01-20
C02688,Customer 2688,customer2688@example.com,North,B2C,Referral,2022-03-24
C02689,Customer 2689,customer2689@example.com,East,B2B,Organic,2023-12-01
C02690,Customer 2690,customer2690@example.com,North,B2C,Social,2023-11-09
C02691,Customer 2691,customer2691@example.com,West,B2C,Organic,2023-07-07
C02692,Customer 2692,customer2692@example.com,North,B2C,Email,2022-05-17
C02693,Customer 2693,customer2693@example.com,West,B2C,Paid,2023-11-01
C02694,Customer 2694,customer2694@example.com,South,B2B,Email,2022-12-23
C02695,Customer 2695,customer2695@example.com,South,B2C,Referral,2022-05-02
C02696,Customer 2696,customer2696@example.com,Central,B2C,Organic,2022-07-02
C02697,Customer 2697,customer2697@example.com,East,B2B,Organic,2023-07-05
C02698,Customer 2698,customer2698@example.com,Central,B2B,Social,2023-02-07
C02699,Customer 2699,customer2699@example.com,West,B2C,Organic,2023-06-26
C02700,Customer 2700,customer2700@example.com,Central,B2C,Email,2022-05-11
C02701,Customer 2701,customer2701@example.com,North,B2C,Referral,2022-08-17
C02702,Customer 2702,customer2702@example.com,West,B2C,Paid,2022-01-04
C02703,Customer 2703,customer2703@example.com,South,B2B,Organic,2022-01-24
C02704,Customer 2704,customer2704@example.com,East,B2C,Paid,2022-11-02
C02705,Customer 2705,customer2705@example.com,West,B2C,Organic,2023-04-20
C02706,Customer 2706,customer2706@example.com,West,B2C,Referral,2023-11-21
C02707,Customer 2707,customer2707@example.com,North,B2C,Email,2023-07-12
C02708,Customer 2708,customer2708@example.com,East,B2C,Referral,2023-03-11
C02709,Customer 2709,customer2709@example.com,South,B2C,Paid,2023-06-29
C02710,Customer 2710,customer2710@example.com,West,B2C,Organic,2023-01-24
C02711,Customer 2711,customer2711@example.com,West,B2C,Paid,2022-08-24
C02712,Customer 2712,customer2712@example.com,North,B2C,Email,2022-09-11
C02713,Customer 2713,customer2713@example.com,Central,B2C,Referral,2023-04-17
C02714,Customer 2714,customer2714@example.com,South,B2C,Paid,2022-12-21
C02715,Customer 2715,customer2715@example.com,East,B2C,Paid,2022-06-08
C02716,Customer 2716,customer2716@example.com,West,B2C,Email,2022-10-10
C02717,Customer 2717,customer2717@example.com,West,B2C,Organic,2022-07-13
C02718,Customer 2718,customer2718@example.com,South,B2C,Paid,2022-04-26
C02719,Customer 2719,customer2719@example.com,Central,B2C,Email,2022-02-02
C02720,Customer 2720,customer2720@example.com,West,B2B,Organic,2023-11-08
C02721,Customer 2721,customer2721@example.com,South,B2B,Organic,2023-03-06
C02722,Customer 2722,customer2722@example.com,North,B2C,Referral,2023-09-22
C02723,Customer 2723,customer2723@example.com,Central,B2C,Email,2022-01-17
C02724,Customer 2724,customer2724@example.com,East,B2B,Organic,2022-09-04
C02725,Customer 2725,customer2725@example.com,West,B2C,Referral,2022-07-31
C02726,Customer 2726,customer2726@example.com,,B2C,Social,2022-03-10
C02727,Customer 2727,customer2727@example.com,North,B2C,Email,2022-04-14
C02728,Customer 2728,customer2728@example.com,East,B2B,Social,2023-09-01
C02729,Customer 2729,customer2729@example.com,South,B2C,Organic,2022-02-04
C02730,Customer 2730,customer2730@example.com,South,B2C,Email,2023-04-03
C02731,Customer 2731,customer2731@example.com,East,B2C,Referral,2023-09-05
C02732,Customer 2732,customer2732@example.com,North,B2B,Organic,2023-11-20
C02733,Customer 2733,customer2733@example.com,North,B2C,Email,2022-02-19
C02734,Customer 2734,customer2734@example.com,Central,B2C,Email,2022-09-08
C02735,Customer 2735,customer2735@example.com,West,B2C,Social,2022-02-15
C02736,Customer 2736,customer2736@example.com,East,B2C,Organic,2023-02-16
C02737,Customer 2737,customer2737@example.com,East,B2C,Referral,2023-03-26
C02738,Customer 2738,customer2738@example.com,East,B2C,Referral,2022-08-28
C02739,Customer 2739,customer2739@example.com,,B2B,Organic,2023-07-07
C02740,Customer 2740,customer2740@example.com,West,B2C,Organic,2022-08-11
C02741,Customer 2741,customer2741@example.com,Central,B2C,Paid,2022-02-27
C02742,Customer 2742,customer2742@example.com,South,B2C,Social,2022-05-24
C02743,Customer 2743,customer2743@example.com,South,B2C,Organic,2023-05-31
C02744,Customer 2744,customer2744@example.com,East,B2C,Organic,2022-10-24
C02745,Customer 2745,customer2745@example.com,West,B2C,Paid,2022-08-28
C02746,Customer 2746,customer2746@example.com,North,B2C,Paid,2023-08-13
C02747,Customer 2747,customer2747@example.com,West,B2C,Email,2022-11-23
C02748,Customer 2748,customer2748@example.com,West,B2C,Referral,2023-08-15
C02749,Customer 2749,customer2749@example.com,North,B2B,Social,2023-09-05
C02750,Customer 2750,customer2750@example.com,East,B2B,Email,2023-11-20
C02751,Customer 2751,customer2751@example.com,West,B2C,Organic,2022-11-25
C02752,Customer 2752,customer2752@example.com,South,B2C,Paid,2022-08-31
C02753,Customer 2753,customer2753@example.com,North,B2C,Referral,2022-11-06
C02754,Customer 2754,customer2754@example.com,Central,B2B,Email,2022-05-27
C02755,Customer 2755,customer2755@example.com,East,B2C,Referral,2023-11-08
C02756,Customer 2756,customer2756@example.com,North,B2B,Paid,2023-06-18
C02757,Customer 2757,customer2757@example.com,Central,B2C,Email,2022-08-15
C02758,Customer 2758,customer2758@example.com,Central,B2B,Email,2023-02-28
C02759,Customer 2759,customer2759@example.com,West,B2B,Referral,2022-11-04
C02760,Customer 2760,customer2760@example.com,West,B2B,Paid,2022-10-09
C02761,Customer 2761,customer2761@example.com,West,B2C,Organic,2022-03-04
C02762,Customer 2762,customer2762@example.com,North,B2C,Email,2023-07-25
C02763,Customer 2763,customer2763@example.com,North,B2C,Organic,2023-08-29
C02764,Customer 2764,customer2764@example.com,,B2C,Paid,2022-06-29
C02765,Customer 2765,customer2765@example.com,West,B2C,Email,2023-10-04
C02766,Customer 2766,customer2766@example.com,Central,B2C,Email,2023-11-27
C02767,Customer 2767,customer2767@example.com,South,B2C,Organic,2023-03-14
C02768,Customer 2768,customer2768@example.com,East,B2C,Social,2023-07-24
C02769,Customer 2769,customer2769@example.com,North,B2C,Organic,2023-05-23
C02770,Customer 2770,customer2770@example.com,East,B2C,Organic,2022-02-18
C02771,Customer 2771,customer2771@example.com,East,B2B,Social,2022-12-19
C02772,Customer 2772,customer2772@example.com,East,B2C,Paid,2023-10-21
C02773,Customer 2773,customer2773@example.com,East,B2C,Paid,2023-11-19
C02774,Customer 2774,customer2774@example.com,South,B2C,Email,2023-01-26
C02775,Customer 2775,customer2775@example.com,West,B2B,Referral,2023-06-22
C02776,Customer 2776,customer2776@example.com,Central,B2C,Referral,2022-11-23
C02777,Customer 2777,customer2777@example.com,East,B2C,Email,2023-03-03
C02778,Customer 2778,customer2778@example.com,East,B2C,Referral,2023-02-23
C02779,Customer 2779,customer2779@example.com,East,B2C,Organic,2022-06-02
C02780,Customer 2780,customer2780@example.com,West,B2C,Organic,2022-11-04
C02781,Customer 2781,customer2781@example.com,North,B2B,Social,2023-01-21
C02782,Customer 2782,customer2782@example.com,North,B2B,Social,2022-07-08
C02783,Customer 2783,customer2783@example.com,South,B2C,Email,2023-07-05
C02784,Customer 2784,customer2784@example.com,North,B2C,Email,2023-04-30
C02785,Customer 2785,customer2785@example.com,East,B2C,Email,2022-09-04
C02786,Customer 2786,customer2786@example.com,East,B2C,Organic,2022-08-19
C02787,Customer 2787,customer2787@example.com,East,B2C,Referral,2022-11-04
C02788,Customer 2788,customer2788@example.com,South,B2C,Email,2022-05-28
C02789,Customer 2789,customer2789@example.com,East,B2B,Email,2023-04-20
C02790,Customer 2790,customer2790@example.com,North,B2B,Organic,2022-03-01
C02791,Customer 2791,customer2791@example.com,West,B2C,Organic,2023-07-30
C02792,Customer 2792,customer2792@example.com,West,B2C,Organic,2023-02-27
C02793,Customer 2793,customer2793@example.com,Central,B2C,Referral,2023-03-03
C02794,Customer 2794,customer2794@example.com,North,B2C,Email,2023-07-25
C02795,Customer 2795,customer2795@example.com,East,B2C,Paid,2023-06-27
C02796,Customer 2796,customer2796@example.com,West,B2C,Paid,2022-05-18
C02797,Customer 2797,customer2797@example.com,North,B2B,Email,2023-02-02
C02798,Customer 2798,customer2798@example.com,West,B2C,Email,2022-09-06
C02799,Customer 2799,customer2799@example.com,East,B2C,Email,2022-09-19
C02800,Customer 2800,customer2800@example.com,West,B2C,Email,2022-07-28
C02801,Customer 2801,customer2801@example.com,Central,B2C,Referral,2022-12-05
C02802,Customer 2802,customer2802@example.com,Central,B2C,Paid,2023-10-25
C02803,Customer 2803,customer2803@example.com,West,B2C,Social,2022-03-22
C02804,Customer 2804,customer2804@example.com,North,B2C,Paid,2023-04-06
C02805,Customer 2805,customer2805@example.com,North,B2C,Paid,2023-01-15
C02806,Customer 2806,customer2806@example.com,North,B2C,Organic,2022-04-05
C02807,Customer 2807,customer2807@example.com,West,B2B,Email,2023-07-03
C02808,Customer 2808,customer2808@example.com,North,B2C,Email,2022-07-15
C02809,Customer 2809,customer2809@example.com,East,B2C,Email,2022-02-22
C02810,Customer 2810,customer2810@example.com,Central,B2C,Organic,2022-10-02
C02811,Customer 2811,customer2811@example.com,East,B2C,Referral,2023-01-22
C02812,Customer 2812,customer2812@example.com,North,B2C,Referral,2023-11-21
C02813,Customer 2813,customer2813@example.com,East,B2B,Social,2023-09-12
C02814,Customer 2814,customer2814@example.com,North,B2B,Referral,2023-09-10
C02815,Customer 2815,customer2815@example.com,West,B2C,Referral,2022-02-10
C02816,Customer 2816,customer2816@example.com,East,B2C,Email,2022-03-16
C02817,Customer 2817,customer2817@example.com,West,B2C,Paid,2022-07-12
C02818,Customer 2818,customer2818@example.com,West,B2C,Referral,2023-08-25
C02819,Customer 2819,customer2819@example.com,South,B2B,Referral,2023-11-19
C02820,Customer 2820,customer2820@example.com,North,B2C,Organic,2023-07-27
C02821,Customer 2821,customer2821@example.com,Central,B2C,Social,2022-08-11
C02822,Customer 2822,customer2822@example.com,North,B2C,Organic,2023-05-06
C02823,Customer 2823,customer2823@example.com,Central,B2C,Email,2022-08-02
C02824,Customer 2824,customer2824@example.com,North,B2B,Paid,2022-12-07
C02825,Customer 2825,customer2825@example.com,West,B2C,Social,2022-11-07
C02826,Customer 2826,customer2826@example.com,East,B2B,Organic,2022-01-16
C02827,Customer 2827,customer2827@example.com,East,B2C,Referral,2022-08-05
C02828,Customer 2828,customer2828@example.com,South,B2B,Referral,2022-07-14
C02829,Customer 2829,customer2829@example.com,Central,B2C,Social,2022-05-01
C02830,Customer 2830,customer2830@example.com,Central,B2C,Referral,2023-05-06
C02831,Customer 2831,customer2831@example.com,Central,B2B,Organic,2022-09-06
C02832,Customer 2832,customer2832@example.com,West,B2C,Organic,2023-09-11
C02833,Customer 2833,customer2833@example.com,Central,B2C,Referral,2022-07-29
C02834,Customer 2834,customer2834@example.com,East,B2C,Referral,2023-02-11
C02835,Customer 2835,customer2835@example.com,West,B2C,Email,2022-09-03
C02836,Customer 2836,customer2836@example.com,North,B2C,Paid,2023-07-20
C02837,Customer 2837,customer2837@example.com,Central,B2B,Social,2022-11-26
C02838,Customer 2838,customer2838@example.com,Central,B2C,Organic,2022-10-17
C02839,Customer 2839,customer2839@example.com,North,B2C,Social,2023-01-25
C02840,Customer 2840,customer2840@example.com,Central,B2B,Email,2023-04-23
C02841,Customer 2841,customer2841@example.com,North,B2C,Organic,2023-07-01
C02842,Customer 2842,customer2842@example.com,West,B2B,Email,2023-10-27
C02843,Customer 2843,customer2843@example.com,East,B2B,Email,2023-01-03
C02844,Customer 2844,customer2844@example.com,North,B2C,Referral,2022-11-12
C02845,Customer 2845,customer2845@example.com,South,B2C,Social,2022-09-25
C02846,Customer 2846,customer2846@example.com,North,B2C,Social,2023-01-04
C02847,Customer 2847,customer2847@example.com,Central,B2C,Referral,2023-06-10
C02848,Customer 2848,customer2848@example.com,West,B2B,Social,2023-05-25
C02849,Customer 2849,customer2849@example.com,West,B2C,Referral,2023-04-23
C02850,Customer 2850,customer2850@example.com,North,B2C,Organic,2022-04-11
C02851,Customer 2851,customer2851@example.com,East,B2C,Email,2023-04-26
C02852,Customer 2852,customer2852@example.com,South,B2B,Email,2022-11-24
C02853,Customer 2853,customer2853@example.com,West,B2C,Social,2022-07-28
C02854,Customer 2854,customer2854@example.com,Central,B2C,Paid,2023-01-15
C02855,Customer 2855,customer2855@example.com,Central,B2C,Email,2022-11-17
C02856,Customer 2856,customer2856@example.com,East,B2B,Referral,2023-02-28
C02857,Customer 2857,customer2857@example.com,West,B2C,Paid,2022-02-16
C02858,Customer 2858,customer2858@example.com,North,B2C,Paid,2023-07-31
C02859,Customer 2859,customer2859@example.com,Central,B2C,Email,2022-08-15
C02860,Customer 2860,customer2860@example.com,East,B2C,Email,2022-05-30
C02861,Customer 2861,customer2861@example.com,West,B2C,Email,2022-01-17
C02862,Customer 2862,customer2862@example.com,West,B2B,Referral,2022-09-25
C02863,Customer 2863,customer2863@example.com,West,B2C,Paid,2023-07-21
C02864,Customer 2864,customer2864@example.com,,B2C,Social,2023-08-22
C02865,Customer 2865,customer2865@example.com,West,B2C,Referral,2023-08-17
C02866,Customer 2866,customer2866@example.com,Central,B2C,Organic,2023-03-04
C02867,Customer 2867,customer2867@example.com,East,B2B,Email,2022-10-30
C02868,Customer 2868,customer2868@example.com,West,B2C,Paid,2022-06-06
C02869,Customer 2869,customer2869@example.com,South,B2C,Referral,2022-07-20
C02870,Customer 2870,customer2870@example.com,South,B2C,Organic,2022-12-04
C02871,Customer 2871,customer2871@example.com,East,B2C,Referral,2022-08-24
C02872,Customer 2872,customer2872@example.com,North,B2C,Referral,2023-01-24
C02873,Customer 2873,customer2873@example.com,North,B2C,Social,2023-08-07
C02874,Customer 2874,customer2874@example.com,North,B2C,Social,2022-09-09
C02875,Customer 2875,customer2875@example.com,South,B2C,Referral,2023-05-27
